consent1_next.keys,consent1_next.rt,consent1_next_2.keys,consent1_next_2.rt,key_resp_10.keys,key_resp_10.rt,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,trials,image_prac1,image_prac2,participant,session,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,practice_answer.keys,practice_answer.corr,practice_answer.rt,practice_loop.thisRepN,practice_loop.thisTrialN,practice_loop.thisN,practice_loop.thisIndex,practice_loop.ran,key_resp_23.keys,key_resp_23.rt,key_resp_22.keys,key_resp_22.rt,key_resp_17.keys,key_resp_17.rt,key_resp_18.keys,key_resp_18.rt,key_resp_19.keys,key_resp_19.rt,key_resp_20.keys,key_resp_20.rt,instructions_get_right.thisRepN,instructions_get_right.thisTrialN,instructions_get_right.thisN,instructions_get_right.thisIndex,instructions_get_right.ran,key_resp_4.keys,key_resp_4.rt,click_action.keys,click_action.corr,click_action.rt,action_selection.thisRepN,action_selection.thisTrialN,action_selection.thisN,action_selection.thisIndex,action_selection.ran,resp4.keys,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,s1_image,s2_image,s3_image,action1,resp4.rt,key_resp_3.keys,key_resp_24.keys,key_resp_25.keys,key_resp_25.rt,PR_vs_SR.thisRepN,PR_vs_SR.thisTrialN,PR_vs_SR.thisN,PR_vs_SR.thisIndex,PR_vs_SR.ran,trial_num,r1,r1_num,r2,r2_num,r3,r3_num,r4,a1,a2,r5_num,corr_quiz_ans,type_trial_immediate_first,key_resp_24.rt,key_resp_8.keys,key_resp_8.rt,key_resp_29.keys,key_resp_29.rt,transition_reval_choice.keys,transition_reval_choice.rt,transition_revaluation_round.thisRepN,transition_revaluation_round.thisTrialN,transition_revaluation_round.thisN,transition_revaluation_round.thisIndex,transition_revaluation_round.ran
,,,,,,,,,,,,,,615a170c6eca532c6f57e09c,001,2022-12-08_14h48.09.689,study3,2021.1.3,Win32,60.13590715,615a170c6eca532c6f57e09c,639196b66de4c8b2f2d051a0,6391f90c3a5ef3a7f51a598f,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,1,1.2169,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,615a170c6eca532c6f57e09c,001,2022-12-08_14h48.09.689,study3,2021.1.3,Win32,60.13590715,615a170c6eca532c6f57e09c,639196b66de4c8b2f2d051a0,6391f90c3a5ef3a7f51a598f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,230,230,230,1,window.png,unicorn.png,planet.png,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,615a170c6eca532c6f57e09c,001,2022-12-08_14h48.09.689,study3,2021.1.3,Win32,60.13590715,615a170c6eca532c6f57e09c,639196b66de4c8b2f2d051a0,6391f90c3a5ef3a7f51a598f,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,1,0.7172,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,615a170c6eca532c6f57e09c,001,2022-12-08_14h48.09.689,study3,2021.1.3,Win32,60.13590715,615a170c6eca532c6f57e09c,639196b66de4c8b2f2d051a0,6391f90c3a5ef3a7f51a598f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,231,231,231,1,compass.png,watch.png,planet.png,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,615a170c6eca532c6f57e09c,001,2022-12-08_14h48.09.689,study3,2021.1.3,Win32,60.13590715,615a170c6eca532c6f57e09c,639196b66de4c8b2f2d051a0,6391f90c3a5ef3a7f51a598f,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,0.6842,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,615a170c6eca532c6f57e09c,001,2022-12-08_14h48.09.689,study3,2021.1.3,Win32,60.13590715,615a170c6eca532c6f57e09c,639196b66de4c8b2f2d051a0,6391f90c3a5ef3a7f51a598f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,232,232,232,1,north.png,bell.png,planet.png,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,615a170c6eca532c6f57e09c,001,2022-12-08_14h48.09.689,study3,2021.1.3,Win32,60.13590715,615a170c6eca532c6f57e09c,639196b66de4c8b2f2d051a0,6391f90c3a5ef3a7f51a598f,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,1,0.6759,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,615a170c6eca532c6f57e09c,001,2022-12-08_14h48.09.689,study3,2021.1.3,Win32,60.13590715,615a170c6eca532c6f57e09c,639196b66de4c8b2f2d051a0,6391f90c3a5ef3a7f51a598f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,233,233,233,1,compass.png,watch.png,planet.png,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,615a170c6eca532c6f57e09c,001,2022-12-08_14h48.09.689,study3,2021.1.3,Win32,60.13590715,615a170c6eca532c6f57e09c,639196b66de4c8b2f2d051a0,6391f90c3a5ef3a7f51a598f,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,1,0.9195,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,615a170c6eca532c6f57e09c,001,2022-12-08_14h48.09.689,study3,2021.1.3,Win32,60.13590715,615a170c6eca532c6f57e09c,639196b66de4c8b2f2d051a0,6391f90c3a5ef3a7f51a598f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,234,234,234,1,window.png,unicorn.png,planet.png,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,615a170c6eca532c6f57e09c,001,2022-12-08_14h48.09.689,study3,2021.1.3,Win32,60.13590715,615a170c6eca532c6f57e09c,639196b66de4c8b2f2d051a0,6391f90c3a5ef3a7f51a598f,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,1,0.6287,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,615a170c6eca532c6f57e09c,001,2022-12-08_14h48.09.689,study3,2021.1.3,Win32,60.13590715,615a170c6eca532c6f57e09c,639196b66de4c8b2f2d051a0,6391f90c3a5ef3a7f51a598f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,235,235,235,1,compass.png,watch.png,trident.png,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,615a170c6eca532c6f57e09c,001,2022-12-08_14h48.09.689,study3,2021.1.3,Win32,60.13590715,615a170c6eca532c6f57e09c,639196b66de4c8b2f2d051a0,6391f90c3a5ef3a7f51a598f,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0.5613,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,615a170c6eca532c6f57e09c,001,2022-12-08_14h48.09.689,study3,2021.1.3,Win32,60.13590715,615a170c6eca532c6f57e09c,639196b66de4c8b2f2d051a0,6391f90c3a5ef3a7f51a598f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,236,236,236,1,tophat.png,tree.png,planet.png,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,615a170c6eca532c6f57e09c,001,2022-12-08_14h48.09.689,study3,2021.1.3,Win32,60.13590715,615a170c6eca532c6f57e09c,639196b66de4c8b2f2d051a0,6391f90c3a5ef3a7f51a598f,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1,0.5834,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,615a170c6eca532c6f57e09c,001,2022-12-08_14h48.09.689,study3,2021.1.3,Win32,60.13590715,615a170c6eca532c6f57e09c,639196b66de4c8b2f2d051a0,6391f90c3a5ef3a7f51a598f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,237,237,237,1,houses.png,watch.png,trident.png,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,615a170c6eca532c6f57e09c,001,2022-12-08_14h48.09.689,study3,2021.1.3,Win32,60.13590715,615a170c6eca532c6f57e09c,639196b66de4c8b2f2d051a0,6391f90c3a5ef3a7f51a598f,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1,0.6061,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,615a170c6eca532c6f57e09c,001,2022-12-08_14h48.09.689,study3,2021.1.3,Win32,60.13590715,615a170c6eca532c6f57e09c,639196b66de4c8b2f2d051a0,6391f90c3a5ef3a7f51a598f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,238,238,238,1,houses.png,watch.png,planet.png,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,615a170c6eca532c6f57e09c,001,2022-12-08_14h48.09.689,study3,2021.1.3,Win32,60.13590715,615a170c6eca532c6f57e09c,639196b66de4c8b2f2d051a0,6391f90c3a5ef3a7f51a598f,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1,0.8099,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,615a170c6eca532c6f57e09c,001,2022-12-08_14h48.09.689,study3,2021.1.3,Win32,60.13590715,615a170c6eca532c6f57e09c,639196b66de4c8b2f2d051a0,6391f90c3a5ef3a7f51a598f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,239,239,239,1,houses.png,watch.png,trident.png,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,615a170c6eca532c6f57e09c,001,2022-12-08_14h48.09.689,study3,2021.1.3,Win32,60.13590715,615a170c6eca532c6f57e09c,639196b66de4c8b2f2d051a0,6391f90c3a5ef3a7f51a598f,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,1,0.7501,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,615a170c6eca532c6f57e09c,001,2022-12-08_14h48.09.689,study3,2021.1.3,Win32,60.13590715,615a170c6eca532c6f57e09c,639196b66de4c8b2f2d051a0,6391f90c3a5ef3a7f51a598f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,240,240,240,1,compass.png,watch.png,planet.png,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,615a170c6eca532c6f57e09c,001,2022-12-08_14h48.09.689,study3,2021.1.3,Win32,60.13590715,615a170c6eca532c6f57e09c,639196b66de4c8b2f2d051a0,6391f90c3a5ef3a7f51a598f,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,1,0.7675,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,615a170c6eca532c6f57e09c,001,2022-12-08_14h48.09.689,study3,2021.1.3,Win32,60.13590715,615a170c6eca532c6f57e09c,639196b66de4c8b2f2d051a0,6391f90c3a5ef3a7f51a598f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,241,241,241,1,hammer.png,fox.png,trident.png,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,615a170c6eca532c6f57e09c,001,2022-12-08_14h48.09.689,study3,2021.1.3,Win32,60.13590715,615a170c6eca532c6f57e09c,639196b66de4c8b2f2d051a0,6391f90c3a5ef3a7f51a598f,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0.5917,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,615a170c6eca532c6f57e09c,001,2022-12-08_14h48.09.689,study3,2021.1.3,Win32,60.13590715,615a170c6eca532c6f57e09c,639196b66de4c8b2f2d051a0,6391f90c3a5ef3a7f51a598f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,242,242,242,1,train.png,tree.png,trident.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,615a170c6eca532c6f57e09c,001,2022-12-08_14h48.09.689,study3,2021.1.3,Win32,60.13590715,615a170c6eca532c6f57e09c,639196b66de4c8b2f2d051a0,6391f90c3a5ef3a7f51a598f,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,0.8448,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,615a170c6eca532c6f57e09c,001,2022-12-08_14h48.09.689,study3,2021.1.3,Win32,60.13590715,615a170c6eca532c6f57e09c,639196b66de4c8b2f2d051a0,6391f90c3a5ef3a7f51a598f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,243,243,243,1,north.png,bell.png,trident.png,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,615a170c6eca532c6f57e09c,001,2022-12-08_14h48.09.689,study3,2021.1.3,Win32,60.13590715,615a170c6eca532c6f57e09c,639196b66de4c8b2f2d051a0,6391f90c3a5ef3a7f51a598f,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,1,0.8131,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,615a170c6eca532c6f57e09c,001,2022-12-08_14h48.09.689,study3,2021.1.3,Win32,60.13590715,615a170c6eca532c6f57e09c,639196b66de4c8b2f2d051a0,6391f90c3a5ef3a7f51a598f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,244,244,244,1,apple.png,fox.png,trident.png,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,615a170c6eca532c6f57e09c,001,2022-12-08_14h48.09.689,study3,2021.1.3,Win32,60.13590715,615a170c6eca532c6f57e09c,639196b66de4c8b2f2d051a0,6391f90c3a5ef3a7f51a598f,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1,0.7688,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,615a170c6eca532c6f57e09c,001,2022-12-08_14h48.09.689,study3,2021.1.3,Win32,60.13590715,615a170c6eca532c6f57e09c,639196b66de4c8b2f2d051a0,6391f90c3a5ef3a7f51a598f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,245,245,245,1,houses.png,watch.png,planet.png,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,615a170c6eca532c6f57e09c,001,2022-12-08_14h48.09.689,study3,2021.1.3,Win32,60.13590715,615a170c6eca532c6f57e09c,639196b66de4c8b2f2d051a0,6391f90c3a5ef3a7f51a598f,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,1,0.7371,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,615a170c6eca532c6f57e09c,001,2022-12-08_14h48.09.689,study3,2021.1.3,Win32,60.13590715,615a170c6eca532c6f57e09c,639196b66de4c8b2f2d051a0,6391f90c3a5ef3a7f51a598f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,246,246,246,1,hammer.png,fox.png,trident.png,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,615a170c6eca532c6f57e09c,001,2022-12-08_14h48.09.689,study3,2021.1.3,Win32,60.13590715,615a170c6eca532c6f57e09c,639196b66de4c8b2f2d051a0,6391f90c3a5ef3a7f51a598f,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,1,0.702,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,615a170c6eca532c6f57e09c,001,2022-12-08_14h48.09.689,study3,2021.1.3,Win32,60.13590715,615a170c6eca532c6f57e09c,639196b66de4c8b2f2d051a0,6391f90c3a5ef3a7f51a598f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,247,247,247,1,window.png,unicorn.png,planet.png,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,615a170c6eca532c6f57e09c,001,2022-12-08_14h48.09.689,study3,2021.1.3,Win32,60.13590715,615a170c6eca532c6f57e09c,639196b66de4c8b2f2d051a0,6391f90c3a5ef3a7f51a598f,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1,0.6543,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,615a170c6eca532c6f57e09c,001,2022-12-08_14h48.09.689,study3,2021.1.3,Win32,60.13590715,615a170c6eca532c6f57e09c,639196b66de4c8b2f2d051a0,6391f90c3a5ef3a7f51a598f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,248,248,248,1,houses.png,watch.png,trident.png,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,615a170c6eca532c6f57e09c,001,2022-12-08_14h48.09.689,study3,2021.1.3,Win32,60.13590715,615a170c6eca532c6f57e09c,639196b66de4c8b2f2d051a0,6391f90c3a5ef3a7f51a598f,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,0.7351,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,615a170c6eca532c6f57e09c,001,2022-12-08_14h48.09.689,study3,2021.1.3,Win32,60.13590715,615a170c6eca532c6f57e09c,639196b66de4c8b2f2d051a0,6391f90c3a5ef3a7f51a598f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,249,249,249,1,snorkel.png,bell.png,planet.png,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,615a170c6eca532c6f57e09c,001,2022-12-08_14h48.09.689,study3,2021.1.3,Win32,60.13590715,615a170c6eca532c6f57e09c,639196b66de4c8b2f2d051a0,6391f90c3a5ef3a7f51a598f,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,1,0.7178,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,615a170c6eca532c6f57e09c,001,2022-12-08_14h48.09.689,study3,2021.1.3,Win32,60.13590715,615a170c6eca532c6f57e09c,639196b66de4c8b2f2d051a0,6391f90c3a5ef3a7f51a598f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,250,250,250,1,apple.png,fox.png,trident.png,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,615a170c6eca532c6f57e09c,001,2022-12-08_14h48.09.689,study3,2021.1.3,Win32,60.13590715,615a170c6eca532c6f57e09c,639196b66de4c8b2f2d051a0,6391f90c3a5ef3a7f51a598f,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0.7276,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,615a170c6eca532c6f57e09c,001,2022-12-08_14h48.09.689,study3,2021.1.3,Win32,60.13590715,615a170c6eca532c6f57e09c,639196b66de4c8b2f2d051a0,6391f90c3a5ef3a7f51a598f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,251,251,251,1,tophat.png,tree.png,trident.png,2,4.7744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,615a170c6eca532c6f57e09c,001,2022-12-08_14h48.09.689,study3,2021.1.3,Win32,60.13590715,615a170c6eca532c6f57e09c,639196b66de4c8b2f2d051a0,6391f90c3a5ef3a7f51a598f,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,1,1.3483,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,615a170c6eca532c6f57e09c,001,2022-12-08_14h48.09.689,study3,2021.1.3,Win32,60.13590715,615a170c6eca532c6f57e09c,639196b66de4c8b2f2d051a0,6391f90c3a5ef3a7f51a598f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,252,252,252,1,hammer.png,fox.png,trident.png,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,615a170c6eca532c6f57e09c,001,2022-12-08_14h48.09.689,study3,2021.1.3,Win32,60.13590715,615a170c6eca532c6f57e09c,639196b66de4c8b2f2d051a0,6391f90c3a5ef3a7f51a598f,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,0.7848,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,615a170c6eca532c6f57e09c,001,2022-12-08_14h48.09.689,study3,2021.1.3,Win32,60.13590715,615a170c6eca532c6f57e09c,639196b66de4c8b2f2d051a0,6391f90c3a5ef3a7f51a598f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,253,253,253,1,snorkel.png,bell.png,trident.png,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,615a170c6eca532c6f57e09c,001,2022-12-08_14h48.09.689,study3,2021.1.3,Win32,60.13590715,615a170c6eca532c6f57e09c,639196b66de4c8b2f2d051a0,6391f90c3a5ef3a7f51a598f,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1,1.1324,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,615a170c6eca532c6f57e09c,001,2022-12-08_14h48.09.689,study3,2021.1.3,Win32,60.13590715,615a170c6eca532c6f57e09c,639196b66de4c8b2f2d051a0,6391f90c3a5ef3a7f51a598f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,254,254,254,1,houses.png,watch.png,trident.png,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,615a170c6eca532c6f57e09c,001,2022-12-08_14h48.09.689,study3,2021.1.3,Win32,60.13590715,615a170c6eca532c6f57e09c,639196b66de4c8b2f2d051a0,6391f90c3a5ef3a7f51a598f,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0.7559,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,615a170c6eca532c6f57e09c,001,2022-12-08_14h48.09.689,study3,2021.1.3,Win32,60.13590715,615a170c6eca532c6f57e09c,639196b66de4c8b2f2d051a0,6391f90c3a5ef3a7f51a598f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,255,255,255,1,tophat.png,tree.png,trident.png,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,615a170c6eca532c6f57e09c,001,2022-12-08_14h48.09.689,study3,2021.1.3,Win32,60.13590715,615a170c6eca532c6f57e09c,639196b66de4c8b2f2d051a0,6391f90c3a5ef3a7f51a598f,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0.5997,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,615a170c6eca532c6f57e09c,001,2022-12-08_14h48.09.689,study3,2021.1.3,Win32,60.13590715,615a170c6eca532c6f57e09c,639196b66de4c8b2f2d051a0,6391f90c3a5ef3a7f51a598f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,256,256,256,1,tophat.png,tree.png,trident.png,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,615a170c6eca532c6f57e09c,001,2022-12-08_14h48.09.689,study3,2021.1.3,Win32,60.13590715,615a170c6eca532c6f57e09c,639196b66de4c8b2f2d051a0,6391f90c3a5ef3a7f51a598f,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,0.5001,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,615a170c6eca532c6f57e09c,001,2022-12-08_14h48.09.689,study3,2021.1.3,Win32,60.13590715,615a170c6eca532c6f57e09c,639196b66de4c8b2f2d051a0,6391f90c3a5ef3a7f51a598f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,257,257,257,1,north.png,bell.png,trident.png,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,615a170c6eca532c6f57e09c,001,2022-12-08_14h48.09.689,study3,2021.1.3,Win32,60.13590715,615a170c6eca532c6f57e09c,639196b66de4c8b2f2d051a0,6391f90c3a5ef3a7f51a598f,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,1,0.7064,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,615a170c6eca532c6f57e09c,001,2022-12-08_14h48.09.689,study3,2021.1.3,Win32,60.13590715,615a170c6eca532c6f57e09c,639196b66de4c8b2f2d051a0,6391f90c3a5ef3a7f51a598f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,258,258,258,1,compass.png,watch.png,trident.png,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,615a170c6eca532c6f57e09c,001,2022-12-08_14h48.09.689,study3,2021.1.3,Win32,60.13590715,615a170c6eca532c6f57e09c,639196b66de4c8b2f2d051a0,6391f90c3a5ef3a7f51a598f,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1,0.8164,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,615a170c6eca532c6f57e09c,001,2022-12-08_14h48.09.689,study3,2021.1.3,Win32,60.13590715,615a170c6eca532c6f57e09c,639196b66de4c8b2f2d051a0,6391f90c3a5ef3a7f51a598f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,259,259,259,1,houses.png,watch.png,trident.png,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,615a170c6eca532c6f57e09c,001,2022-12-08_14h48.09.689,study3,2021.1.3,Win32,60.13590715,615a170c6eca532c6f57e09c,639196b66de4c8b2f2d051a0,6391f90c3a5ef3a7f51a598f,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0.5665,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
