consent1_next.keys,consent1_next.rt,consent1_next_2.keys,consent1_next_2.rt,key_resp_10.keys,key_resp_10.rt,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,trials,image_prac1,image_prac2,participant,session,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,practice_answer.keys,practice_answer.corr,practice_answer.rt,practice_loop.thisRepN,practice_loop.thisTrialN,practice_loop.thisN,practice_loop.thisIndex,practice_loop.ran,key_resp_23.keys,key_resp_23.rt,key_resp_22.keys,key_resp_22.rt,key_resp_17.keys,key_resp_17.rt,key_resp_18.keys,key_resp_18.rt,key_resp_19.keys,key_resp_19.rt,key_resp_20.keys,key_resp_20.rt,instructions_get_right.thisRepN,instructions_get_right.thisTrialN,instructions_get_right.thisN,instructions_get_right.thisIndex,instructions_get_right.ran,key_resp_4.keys,key_resp_4.rt,click_action.keys,click_action.corr,click_action.rt,action_selection.thisRepN,action_selection.thisTrialN,action_selection.thisN,action_selection.thisIndex,action_selection.ran,resp4.keys,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,s1_image,s2_image,s3_image,action1,resp4.rt,key_resp_3.keys,key_resp_24.keys,key_resp_24.rt,key_resp_25.keys,key_resp_25.rt,PR_vs_SR.thisRepN,PR_vs_SR.thisTrialN,PR_vs_SR.thisN,PR_vs_SR.thisIndex,PR_vs_SR.ran,trial_num,r1,r1_num,r2,r2_num,r3,r3_num,r4,a1,a2,r5_num,corr_quiz_ans,type_trial_immediate_first,key_resp_8.keys,key_resp_8.rt,key_resp_29.keys,key_resp_29.rt,transition_reval_choice.keys,transition_reval_choice.rt,transition_revaluation_round.thisRepN,transition_revaluation_round.thisTrialN,transition_revaluation_round.thisN,transition_revaluation_round.thisIndex,transition_revaluation_round.ran
,,,,,,,,,,,,,,587d4ed4e4404c0001c9d1b9,001,2022-12-08_15h02.54.969,study3,2021.1.3,Win32,59.8372427,587d4ed4e4404c0001c9d1b9,639196b66de4c8b2f2d051a0,6391fad19337642f39878fdd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,80,80,80,1,houses.png,watch.png,planet.png,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,587d4ed4e4404c0001c9d1b9,001,2022-12-08_15h02.54.969,study3,2021.1.3,Win32,59.8372427,587d4ed4e4404c0001c9d1b9,639196b66de4c8b2f2d051a0,6391fad19337642f39878fdd,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,1.4972,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,587d4ed4e4404c0001c9d1b9,001,2022-12-08_15h02.54.969,study3,2021.1.3,Win32,59.8372427,587d4ed4e4404c0001c9d1b9,639196b66de4c8b2f2d051a0,6391fad19337642f39878fdd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,81,81,81,1,tophat.png,tree.png,planet.png,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,587d4ed4e4404c0001c9d1b9,001,2022-12-08_15h02.54.969,study3,2021.1.3,Win32,59.8372427,587d4ed4e4404c0001c9d1b9,639196b66de4c8b2f2d051a0,6391fad19337642f39878fdd,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,1,1.4421,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,587d4ed4e4404c0001c9d1b9,001,2022-12-08_15h02.54.969,study3,2021.1.3,Win32,59.8372427,587d4ed4e4404c0001c9d1b9,639196b66de4c8b2f2d051a0,6391fad19337642f39878fdd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,82,82,82,1,compass.png,watch.png,trident.png,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,587d4ed4e4404c0001c9d1b9,001,2022-12-08_15h02.54.969,study3,2021.1.3,Win32,59.8372427,587d4ed4e4404c0001c9d1b9,639196b66de4c8b2f2d051a0,6391fad19337642f39878fdd,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,1,1.1433,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,587d4ed4e4404c0001c9d1b9,001,2022-12-08_15h02.54.969,study3,2021.1.3,Win32,59.8372427,587d4ed4e4404c0001c9d1b9,639196b66de4c8b2f2d051a0,6391fad19337642f39878fdd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,83,83,83,1,compass.png,watch.png,trident.png,6,9.9285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,587d4ed4e4404c0001c9d1b9,001,2022-12-08_15h02.54.969,study3,2021.1.3,Win32,59.8372427,587d4ed4e4404c0001c9d1b9,639196b66de4c8b2f2d051a0,6391fad19337642f39878fdd,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,1.4285,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,587d4ed4e4404c0001c9d1b9,001,2022-12-08_15h02.54.969,study3,2021.1.3,Win32,59.8372427,587d4ed4e4404c0001c9d1b9,639196b66de4c8b2f2d051a0,6391fad19337642f39878fdd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,84,84,84,1,tophat.png,tree.png,trident.png,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,587d4ed4e4404c0001c9d1b9,001,2022-12-08_15h02.54.969,study3,2021.1.3,Win32,59.8372427,587d4ed4e4404c0001c9d1b9,639196b66de4c8b2f2d051a0,6391fad19337642f39878fdd,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,1,0.7969,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,587d4ed4e4404c0001c9d1b9,001,2022-12-08_15h02.54.969,study3,2021.1.3,Win32,59.8372427,587d4ed4e4404c0001c9d1b9,639196b66de4c8b2f2d051a0,6391fad19337642f39878fdd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,85,85,85,1,compass.png,watch.png,trident.png,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,587d4ed4e4404c0001c9d1b9,001,2022-12-08_15h02.54.969,study3,2021.1.3,Win32,59.8372427,587d4ed4e4404c0001c9d1b9,639196b66de4c8b2f2d051a0,6391fad19337642f39878fdd,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1.1695,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,587d4ed4e4404c0001c9d1b9,001,2022-12-08_15h02.54.969,study3,2021.1.3,Win32,59.8372427,587d4ed4e4404c0001c9d1b9,639196b66de4c8b2f2d051a0,6391fad19337642f39878fdd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,86,86,86,1,train.png,tree.png,planet.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,587d4ed4e4404c0001c9d1b9,001,2022-12-08_15h02.54.969,study3,2021.1.3,Win32,59.8372427,587d4ed4e4404c0001c9d1b9,639196b66de4c8b2f2d051a0,6391fad19337642f39878fdd,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1,0.7602,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,587d4ed4e4404c0001c9d1b9,001,2022-12-08_15h02.54.969,study3,2021.1.3,Win32,59.8372427,587d4ed4e4404c0001c9d1b9,639196b66de4c8b2f2d051a0,6391fad19337642f39878fdd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,87,87,87,1,houses.png,watch.png,trident.png,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,587d4ed4e4404c0001c9d1b9,001,2022-12-08_15h02.54.969,study3,2021.1.3,Win32,59.8372427,587d4ed4e4404c0001c9d1b9,639196b66de4c8b2f2d051a0,6391fad19337642f39878fdd,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,1,1.39,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,587d4ed4e4404c0001c9d1b9,001,2022-12-08_15h02.54.969,study3,2021.1.3,Win32,59.8372427,587d4ed4e4404c0001c9d1b9,639196b66de4c8b2f2d051a0,6391fad19337642f39878fdd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,88,88,88,1,compass.png,watch.png,trident.png,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,587d4ed4e4404c0001c9d1b9,001,2022-12-08_15h02.54.969,study3,2021.1.3,Win32,59.8372427,587d4ed4e4404c0001c9d1b9,639196b66de4c8b2f2d051a0,6391fad19337642f39878fdd,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,1,1.0233,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,587d4ed4e4404c0001c9d1b9,001,2022-12-08_15h02.54.969,study3,2021.1.3,Win32,59.8372427,587d4ed4e4404c0001c9d1b9,639196b66de4c8b2f2d051a0,6391fad19337642f39878fdd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,89,89,89,1,hammer.png,fox.png,trident.png,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,587d4ed4e4404c0001c9d1b9,001,2022-12-08_15h02.54.969,study3,2021.1.3,Win32,59.8372427,587d4ed4e4404c0001c9d1b9,639196b66de4c8b2f2d051a0,6391fad19337642f39878fdd,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1,1.067,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,587d4ed4e4404c0001c9d1b9,001,2022-12-08_15h02.54.969,study3,2021.1.3,Win32,59.8372427,587d4ed4e4404c0001c9d1b9,639196b66de4c8b2f2d051a0,6391fad19337642f39878fdd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,90,90,90,1,houses.png,watch.png,planet.png,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,587d4ed4e4404c0001c9d1b9,001,2022-12-08_15h02.54.969,study3,2021.1.3,Win32,59.8372427,587d4ed4e4404c0001c9d1b9,639196b66de4c8b2f2d051a0,6391fad19337642f39878fdd,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,1,1.0675,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,587d4ed4e4404c0001c9d1b9,001,2022-12-08_15h02.54.969,study3,2021.1.3,Win32,59.8372427,587d4ed4e4404c0001c9d1b9,639196b66de4c8b2f2d051a0,6391fad19337642f39878fdd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,91,91,91,1,window.png,unicorn.png,planet.png,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,587d4ed4e4404c0001c9d1b9,001,2022-12-08_15h02.54.969,study3,2021.1.3,Win32,59.8372427,587d4ed4e4404c0001c9d1b9,639196b66de4c8b2f2d051a0,6391fad19337642f39878fdd,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,1,0.9339,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,587d4ed4e4404c0001c9d1b9,001,2022-12-08_15h02.54.969,study3,2021.1.3,Win32,59.8372427,587d4ed4e4404c0001c9d1b9,639196b66de4c8b2f2d051a0,6391fad19337642f39878fdd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,92,92,92,1,compass.png,watch.png,trident.png,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,587d4ed4e4404c0001c9d1b9,001,2022-12-08_15h02.54.969,study3,2021.1.3,Win32,59.8372427,587d4ed4e4404c0001c9d1b9,639196b66de4c8b2f2d051a0,6391fad19337642f39878fdd,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,1.1144,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,587d4ed4e4404c0001c9d1b9,001,2022-12-08_15h02.54.969,study3,2021.1.3,Win32,59.8372427,587d4ed4e4404c0001c9d1b9,639196b66de4c8b2f2d051a0,6391fad19337642f39878fdd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,93,93,93,1,north.png,bell.png,trident.png,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,587d4ed4e4404c0001c9d1b9,001,2022-12-08_15h02.54.969,study3,2021.1.3,Win32,59.8372427,587d4ed4e4404c0001c9d1b9,639196b66de4c8b2f2d051a0,6391fad19337642f39878fdd,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,1,0.8001,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,587d4ed4e4404c0001c9d1b9,001,2022-12-08_15h02.54.969,study3,2021.1.3,Win32,59.8372427,587d4ed4e4404c0001c9d1b9,639196b66de4c8b2f2d051a0,6391fad19337642f39878fdd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,94,94,94,1,compass.png,watch.png,trident.png,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,587d4ed4e4404c0001c9d1b9,001,2022-12-08_15h02.54.969,study3,2021.1.3,Win32,59.8372427,587d4ed4e4404c0001c9d1b9,639196b66de4c8b2f2d051a0,6391fad19337642f39878fdd,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1.0663,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,587d4ed4e4404c0001c9d1b9,001,2022-12-08_15h02.54.969,study3,2021.1.3,Win32,59.8372427,587d4ed4e4404c0001c9d1b9,639196b66de4c8b2f2d051a0,6391fad19337642f39878fdd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,95,95,95,1,train.png,tree.png,trident.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,587d4ed4e4404c0001c9d1b9,001,2022-12-08_15h02.54.969,study3,2021.1.3,Win32,59.8372427,587d4ed4e4404c0001c9d1b9,639196b66de4c8b2f2d051a0,6391fad19337642f39878fdd,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,1,1.0635,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,587d4ed4e4404c0001c9d1b9,001,2022-12-08_15h02.54.969,study3,2021.1.3,Win32,59.8372427,587d4ed4e4404c0001c9d1b9,639196b66de4c8b2f2d051a0,6391fad19337642f39878fdd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,96,96,96,1,apple.png,fox.png,trident.png,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,587d4ed4e4404c0001c9d1b9,001,2022-12-08_15h02.54.969,study3,2021.1.3,Win32,59.8372427,587d4ed4e4404c0001c9d1b9,639196b66de4c8b2f2d051a0,6391fad19337642f39878fdd,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,1.0218,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,587d4ed4e4404c0001c9d1b9,001,2022-12-08_15h02.54.969,study3,2021.1.3,Win32,59.8372427,587d4ed4e4404c0001c9d1b9,639196b66de4c8b2f2d051a0,6391fad19337642f39878fdd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,97,97,97,1,snorkel.png,bell.png,planet.png,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,587d4ed4e4404c0001c9d1b9,001,2022-12-08_15h02.54.969,study3,2021.1.3,Win32,59.8372427,587d4ed4e4404c0001c9d1b9,639196b66de4c8b2f2d051a0,6391fad19337642f39878fdd,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,1,1.0501,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,587d4ed4e4404c0001c9d1b9,001,2022-12-08_15h02.54.969,study3,2021.1.3,Win32,59.8372427,587d4ed4e4404c0001c9d1b9,639196b66de4c8b2f2d051a0,6391fad19337642f39878fdd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,98,98,98,1,hammer.png,fox.png,trident.png,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,587d4ed4e4404c0001c9d1b9,001,2022-12-08_15h02.54.969,study3,2021.1.3,Win32,59.8372427,587d4ed4e4404c0001c9d1b9,639196b66de4c8b2f2d051a0,6391fad19337642f39878fdd,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,1,0.9233,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,587d4ed4e4404c0001c9d1b9,001,2022-12-08_15h02.54.969,study3,2021.1.3,Win32,59.8372427,587d4ed4e4404c0001c9d1b9,639196b66de4c8b2f2d051a0,6391fad19337642f39878fdd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,99,99,99,1,compass.png,watch.png,planet.png,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,587d4ed4e4404c0001c9d1b9,001,2022-12-08_15h02.54.969,study3,2021.1.3,Win32,59.8372427,587d4ed4e4404c0001c9d1b9,639196b66de4c8b2f2d051a0,6391fad19337642f39878fdd,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,1,0.9111,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,587d4ed4e4404c0001c9d1b9,001,2022-12-08_15h02.54.969,study3,2021.1.3,Win32,59.8372427,587d4ed4e4404c0001c9d1b9,639196b66de4c8b2f2d051a0,6391fad19337642f39878fdd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,100,100,100,1,compass.png,watch.png,trident.png,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,587d4ed4e4404c0001c9d1b9,001,2022-12-08_15h02.54.969,study3,2021.1.3,Win32,59.8372427,587d4ed4e4404c0001c9d1b9,639196b66de4c8b2f2d051a0,6391fad19337642f39878fdd,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,1.204,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,587d4ed4e4404c0001c9d1b9,001,2022-12-08_15h02.54.969,study3,2021.1.3,Win32,59.8372427,587d4ed4e4404c0001c9d1b9,639196b66de4c8b2f2d051a0,6391fad19337642f39878fdd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,101,101,101,1,north.png,bell.png,planet.png,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,587d4ed4e4404c0001c9d1b9,001,2022-12-08_15h02.54.969,study3,2021.1.3,Win32,59.8372427,587d4ed4e4404c0001c9d1b9,639196b66de4c8b2f2d051a0,6391fad19337642f39878fdd,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0.8099,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,587d4ed4e4404c0001c9d1b9,001,2022-12-08_15h02.54.969,study3,2021.1.3,Win32,59.8372427,587d4ed4e4404c0001c9d1b9,639196b66de4c8b2f2d051a0,6391fad19337642f39878fdd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,102,102,102,1,tophat.png,tree.png,planet.png,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,587d4ed4e4404c0001c9d1b9,001,2022-12-08_15h02.54.969,study3,2021.1.3,Win32,59.8372427,587d4ed4e4404c0001c9d1b9,639196b66de4c8b2f2d051a0,6391fad19337642f39878fdd,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1,1.3169,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,587d4ed4e4404c0001c9d1b9,001,2022-12-08_15h02.54.969,study3,2021.1.3,Win32,59.8372427,587d4ed4e4404c0001c9d1b9,639196b66de4c8b2f2d051a0,6391fad19337642f39878fdd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,103,103,103,1,houses.png,watch.png,planet.png,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,587d4ed4e4404c0001c9d1b9,001,2022-12-08_15h02.54.969,study3,2021.1.3,Win32,59.8372427,587d4ed4e4404c0001c9d1b9,639196b66de4c8b2f2d051a0,6391fad19337642f39878fdd,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1,1.3961,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,587d4ed4e4404c0001c9d1b9,001,2022-12-08_15h02.54.969,study3,2021.1.3,Win32,59.8372427,587d4ed4e4404c0001c9d1b9,639196b66de4c8b2f2d051a0,6391fad19337642f39878fdd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,104,104,104,1,houses.png,watch.png,trident.png,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,587d4ed4e4404c0001c9d1b9,001,2022-12-08_15h02.54.969,study3,2021.1.3,Win32,59.8372427,587d4ed4e4404c0001c9d1b9,639196b66de4c8b2f2d051a0,6391fad19337642f39878fdd,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,0.7422,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,587d4ed4e4404c0001c9d1b9,001,2022-12-08_15h02.54.969,study3,2021.1.3,Win32,59.8372427,587d4ed4e4404c0001c9d1b9,639196b66de4c8b2f2d051a0,6391fad19337642f39878fdd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,105,105,105,1,north.png,bell.png,trident.png,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,587d4ed4e4404c0001c9d1b9,001,2022-12-08_15h02.54.969,study3,2021.1.3,Win32,59.8372427,587d4ed4e4404c0001c9d1b9,639196b66de4c8b2f2d051a0,6391fad19337642f39878fdd,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0.7268,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,587d4ed4e4404c0001c9d1b9,001,2022-12-08_15h02.54.969,study3,2021.1.3,Win32,59.8372427,587d4ed4e4404c0001c9d1b9,639196b66de4c8b2f2d051a0,6391fad19337642f39878fdd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,106,106,106,1,tophat.png,tree.png,planet.png,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,587d4ed4e4404c0001c9d1b9,001,2022-12-08_15h02.54.969,study3,2021.1.3,Win32,59.8372427,587d4ed4e4404c0001c9d1b9,639196b66de4c8b2f2d051a0,6391fad19337642f39878fdd,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,1,0.9018,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,587d4ed4e4404c0001c9d1b9,001,2022-12-08_15h02.54.969,study3,2021.1.3,Win32,59.8372427,587d4ed4e4404c0001c9d1b9,639196b66de4c8b2f2d051a0,6391fad19337642f39878fdd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,107,107,107,1,window.png,unicorn.png,planet.png,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,587d4ed4e4404c0001c9d1b9,001,2022-12-08_15h02.54.969,study3,2021.1.3,Win32,59.8372427,587d4ed4e4404c0001c9d1b9,639196b66de4c8b2f2d051a0,6391fad19337642f39878fdd,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,0.8686,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,587d4ed4e4404c0001c9d1b9,001,2022-12-08_15h02.54.969,study3,2021.1.3,Win32,59.8372427,587d4ed4e4404c0001c9d1b9,639196b66de4c8b2f2d051a0,6391fad19337642f39878fdd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,108,108,108,1,snorkel.png,bell.png,trident.png,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,587d4ed4e4404c0001c9d1b9,001,2022-12-08_15h02.54.969,study3,2021.1.3,Win32,59.8372427,587d4ed4e4404c0001c9d1b9,639196b66de4c8b2f2d051a0,6391fad19337642f39878fdd,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,1,1.0254,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,587d4ed4e4404c0001c9d1b9,001,2022-12-08_15h02.54.969,study3,2021.1.3,Win32,59.8372427,587d4ed4e4404c0001c9d1b9,639196b66de4c8b2f2d051a0,6391fad19337642f39878fdd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,109,109,109,1,apple.png,fox.png,trident.png,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,587d4ed4e4404c0001c9d1b9,001,2022-12-08_15h02.54.969,study3,2021.1.3,Win32,59.8372427,587d4ed4e4404c0001c9d1b9,639196b66de4c8b2f2d051a0,6391fad19337642f39878fdd,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,1,1.0584,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
